Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
IR-O-U-0577,National Institute of Technology Durgapur,57.81,32.74,71.05,57.97,11.24,Durgapur,West Bengal,48.29,93,2024,876,876,88064206.6,1075355039,1606188152,998.8028379,3145.32112,1386.010458
IR-O-U-0136,Gujarat University,67.97,17.53,81.99,57,4.09,Ahmedabad,Gujarat,48.16,94,2024,354.551494,456.6493991,187609808.1,484383454.2,154302321.6,238.787158,1087.991738,758.7095577
IR-O-U-0642,Shiv Nadar University,71.43,25.51,59.74,66.79,4.09,Gautam Buddha Nagar,Uttar Pradesh,48.12,95,2024,1232.054794,354.534706,183916674.1,171468913.9,351696307.3,320.1385989,1432.649552,219.3814122
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,72.73,22.22,62.46,62.99,8.21,Chennai,Tamil Nadu,48.1,96,2024,481.1752573,255.3408647,205067956.5,373345109.4,699284392.4,324.1317491,1188.001462,410.314911
IR-O-U-0003,Acharya Nagarjuna University,64.38,17,82.97,65,2.32,Guntur,Andhra Pradesh,47.73,97,2024,325.8884544,1877.746348,107235147.9,229590138.4,226057305.1,163.6763459,896.1424353,550.2507199
IR-O-U-0331,Tata Institute of Social Sciences,66.96,15.83,71.49,72.19,11.96,Mumbai,Maharashtra,47.56,98,2024,712.7043529,939.5139258,147035151.6,453697751.5,322890709.9,253.7989385,1001.449794,402.1826286
IR-O-U-0686,All India Institute of Medical Sciences Patna,69.57,20.49,60,66.08,19.19,Patna,Bihar,47.55,99,2024,98.36500219,0,217278688.2,412861842.7,998905845.4,403.0886858,1087.816351,300.2149265
IR-O-U-0470,Periyar University,61.51,29.46,69.58,59.86,2.32,Salem,Tamil Nadu,47.43,100,2024,1229.153673,1963.800514,94787494.37,556345326.2,558569231.4,1077.428798,2266.1623,1481.509955
IR-O-U-0456,Indian Institute of Technology Madras,90.58,88.02,87.01,63.34,100,Chennai,Tamil Nadu,87.31,1,2025,877,877,1281918583,3798214880,5169949393,3784.122424,12512.43478,4285.072691
IR-O-U-0220,Indian Institute of Science,86.47,88.16,83.69,60.29,98.41,Bengaluru,Karnataka,85,2,2025,870.2906463,1175.411298,1227959516,3808408180,5129094584,3780.827217,12408.59882,4669.577604
IR-O-U-0306,Indian Institute of Technology Bombay,83.79,83.05,86.04,60.13,83.35,Mumbai,Maharashtra,81.62,3,2025,1059,1059,1264390774,3789432947,4161956438,3782.699814,12509.32609,4172.820276
IR-O-I-1074,Indian Institute of Technology Delhi,80.52,86.67,74.71,63.54,92.23,New Delhi,Delhi,80.67,4,2025,1093,1093,1207266764,3595231938,4061426313,3757.61543,14672.77646,4320.031177
IR-O-I-1075,Indian Institute of Technology Kanpur,86.36,72.12,82.01,60.38,72.56,Kanpur,Uttar Pradesh,77.25,5,2025,1210,1210,1194236296,2846937005,3268607942,3970.700443,14665.18116,4382.643492
IR-O-U-0573,Indian Institute of Technology Kharagpur,77.73,71.21,81.52,60.63,69.51,Kharagpur,West Bengal,73.99,6,2025,943,943,1177383909,2587540835,3224980544,3969.206487,14668.2355,4176.900408
IR-O-U-0560,Indian Institute of Technology Roorkee,73.06,72.05,82.9,64.95,51.24,Roorkee,Uttarakhand,71.73,7,2025,1100,1100,1227255696,1886192423,3117387861,3268.872205,15302.06966,4132.863521
IR-O-N-15,"All India Institute of Medical Sciences, Delhi",75.64,65.06,68.65,70.92,75.4,New Delhi,Delhi,70.57,8,2025,1707.810952,1786.895856,1601153834,2584223793,2713248904,2747.119746,12161.66775,3181.407168
IR-O-U-0109,Jawaharlal Nehru University,75.53,45.59,99.93,78.82,54.13,New Delhi,Delhi,69.62,9,2025,2049.999511,2233.900235,1598162069,1923755645,2410334401,3129.516762,13814.41151,3681.387548
IR-O-U-0500,Banaras Hindu University,76.41,51.17,95.42,65.95,47.63,Varanasi,Uttar Pradesh,68.71,10,2025,618.5541338,361.7111942,1148806319,1885031381,2378579355,3108.177918,13930.07015,4057.418419
IR-O-U-0053,Indian Institute of Technology Guwahati,68.27,67.16,82.12,62.73,43.52,Guwahati,Assam,67.67,11,2025,1008,1008,1178690295,1577141390,2660272291,3129.334833,14984.38278,4450.611867
IR-O-U-0013,Indian Institute of Technology Hyderabad,79.81,56.77,73.89,58.56,54.35,Hyderabad,Telangana,67.04,12,2025,595,595,1167579836,1969334608,2478881957,3275.318613,14862.16932,4927.400899
IR-O-U-0108,Jamia Millia Islamia,73.81,50.03,92.56,83.83,29.47,New Delhi,Delhi,66.99,13,2025,350,350,1625418194,911284829.4,2570038927,2374.363785,13858.01853,2018.231708
IR-O-U-0234,Manipal Academy of Higher Education-Manipal,79.44,61.76,78.52,67.71,20.28,Manipal,Karnataka,66.86,14,2025,1233.078872,1491.139207,1204419866,840179406.6,2101643281,2319.075636,15004.50525,2082.713317
IR-O-U-0120,University of Delhi,60.65,58.51,96.94,70.15,40.55,Delhi,Delhi,66.19,15,2025,2956.508668,2868.078496,487899468.7,1564038089,2401696088,3011.000505,13853.86258,3917.546016
IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,72.16,63.27,77.74,61.42,27.41,Pilani,Rajasthan,65.06,16,2025,2961,2961,1177422315,1033285881,2756839722,663.4485629,2274.070629,2305.307195
IR-O-U-0436,Amrita Vishwa Vidyapeetham,76.85,51.06,81.91,71.42,30.67,Coimbatore,Tamil Nadu,64.97,17,2025,3180,3180,1566502916,1870197826,2634019917,689.308397,3315.09565,2421.935105
IR-O-U-0575,Jadavpur University,71.61,52.19,87.82,52.34,44.1,Kolkata,West Bengal,64.34,18,2025,1150,1150,1050404457,1542871932,2375058542,1385.437685,4188.576439,4350.288891
IR-O-U-0496,Aligarh Muslim University,71.5,48.04,93.79,64.58,26.77,Aligarh,Uttar Pradesh,63.76,19,2025,365,365,1144053183,574179986.5,2330235613,860.0030923,3344.080896,1511.208661
IR-O-U-0304,Homi Bhabha National Institute,76.94,54.16,84.47,56.4,11.67,Mumbai,Maharashtra,63.03,20,2025,1065.946057,1717.819857,1162139213,779021816.1,2350119095,666.3490687,2558.449405,2059.590928
IR-O-U-0490,Vellore Institute of Technology,60.55,59.53,83.42,60.61,41.16,Vellore,Tamil Nadu,62.88,21,2025,7620,7620,462433125,1557719728,2270016681,1435.955872,2743.265755,4826.475762
IR-O-U-0473,S.R.M. Institute of Science and Technology,70.31,54.56,82.47,68.94,20.28,Chennai,Tamil Nadu,62.87,22,2025,5040,5040,1198648732,542414569.5,2314620301,644.8281336,2028.287495,2073.807405
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,76.12,56.28,73.63,71.44,6.42,Chennai,Tamil Nadu,62.23,23,2025,1410,1410,1641861598,691008291.4,2391284919,672.7833236,2341.190744,2030.060657
IR-O-U-0101,Indian Agricultural Research Institute,74.07,46.15,80.08,78.51,16.61,New Delhi,Delhi,61.59,24,2025,3564.086482,3394.778187,1727098237,447193689.5,2458893790,1233.196833,3204.847853,1427.094259
IR-O-U-0363,Siksha `O` Anusandhan,75.45,42.48,77.23,73.03,28.87,Bhubaneswar,Odisha,61.01,25,2025,2460,2460,1678266910,1080621865,2916566766,1202.889035,3348.814899,2242.655305
IR-O-U-0042,University of Hyderabad,73.24,44.59,78.52,63.01,29.68,Hyderabad,Telangana,60.32,26,2025,1878.381769,274,1621084183,974811333.6,2879599801,1086.901664,3364.04119,2104.095241
IR-O-U-0356,Kalinga Institute of Industrial Technology,74.01,43.99,80.53,77.74,8.46,Bhubaneswar,Odisha,60.13,27,2025,3300,3300,1722778924,403673223,2476458014,1249.819286,3588.926949,1815.616244
IR-O-U-0273,Indian Institute of Technology Indore,70.95,55.01,70.76,64.23,17.69,Indore,Madhya Pradesh,60.13,27,2025,360,360,1614175238,765009565,2690589187,675.9132447,2079.202893,2060.848332
IR-O-U-0439,Anna University,62.63,54.88,67.82,51.3,61.18,Chennai,Tamil Nadu,60.06,29,2025,2380,2380,1513287584,1483972668,2540462009,1506.389189,2537.587972,5127.702501
IR-O-U-0467,National Institute of Technology Tiruchirappalli,59.31,50.4,74.23,66.37,56.51,Tiruchirappalli,Tamil Nadu,60.05,30,2025,964,964,1736574540,1575034045,2532902653,1291.669193,3790.642658,4295.373766
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,57.05,57.79,77.97,60.88,38.97,Varanasi,Uttar Pradesh,60.03,31,2025,1163,1163,1697162762,1198208439,2516910777,1265.040784,2661.083483,4969.22911
IR-O-U-0747,Chandigarh University,65.11,49.13,78.05,74.25,22.48,Mohali,Punjab,59.55,32,2025,3210,3210,252021673.9,783735734.5,433380440.7,709.8707845,2896.297908,1459.442308
IR-O-U-0079,Post Graduate Institute of Medical Education and Research,73.74,54.65,55.7,68.41,26.56,Chandigarh,Chandigarh,59.15,33,2025,2620.85695,2033.947825,420841813.2,701296547.1,1061301652,576.5489516,1722.763367,2064.825581
IR-O-U-0357,National Institute of Technology Rourkela,64.87,53.58,76.96,60.45,15.78,Rourkela,Odisha,58.55,34,2025,888,888,313842130.3,744778405.7,749421503.8,573.9495459,1759.357128,2015.422466
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines),62.12,55.35,73.56,60.64,23.19,Dhanbad,Jharkhand,58.33,35,2025,1028,1028,477262272.6,712416842.1,644697186.4,538.1440468,1501.509266,2091.892869
IR-O-U-0064,Indian Institute of Technology Patna,69.77,47.23,72.43,64.12,16.34,Patna,Bihar,57.63,36,2025,582,582,455089360.3,498458689.5,622075943.1,1180.747798,4218.039489,1354.244964
IR-O-U-0497,Amity University,62.88,55.83,74.32,63.12,7.11,Gautam Budh Nagar,Uttar Pradesh,57.49,37,2025,1775,1775,456114481.4,493337130.8,728554499.6,659.7770354,3454.739744,2012.094161
IR-O-U-0222,JSS Academy of Higher Education and Research,76.72,35.68,71.51,79.49,14.64,Mysuru,Karnataka,57.43,38,2025,2750.085498,3352.284492,527968137.8,594812944.8,728490983.7,787.3215874,3316.289225,859.3020406
IR-O-U-0139,Indian Institute of Technology Gandhinagar,73.24,41.27,69.35,67.92,20.03,Gandhinagar,Gujarat,57.01,39,2025,225,225,424946164.6,474754013.8,578898210.1,1107.557493,4096.185889,1557.733758
IR-O-U-0329,Symbiosis International,73.49,38.34,72.97,64,23.19,Pune,Maharashtra,56.86,40,2025,600,600,459483391.4,411428618.3,456490551.8,737.2747081,2793.006012,1150.389888
IR-O-U-0006,"Andhra University, Visakhapatnam",75.27,26.41,86.6,73.86,14.07,Visakhapatnam,Andhra Pradesh,56.62,41,2025,979.6673965,1900.971593,98505729.68,283696893.6,199886187.3,281.8623378,1137.619421,488.0703953
IR-O-U-0260,Kerala University,71.19,29.64,94.62,64.07,6.76,Thiruvananthapuram,Kerala,56.26,42,2025,672.1279182,696.3337805,142887767.1,249739518.4,264791765.7,701.2575664,1627.189593,1104.824751
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,75.73,33.76,70.9,70.67,21.27,Puducherry,Pondicherry,56.23,43,2025,963.4173179,1535.979247,430969009.5,596873800.3,524413797,897.1896676,2937.158461,1267.614177
IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),68.42,45.12,72.16,65.69,11.36,Patiala,Punjab,56.21,44,2025,2500,2500,413239396.3,540490548.8,537215938.9,1252.764512,4661.51364,1641.996778
IR-O-U-0263,National Institute of Technology Calicut,72.96,36.05,72.32,67.54,22.48,Kozhikode,Kerala,56.16,45,2025,920,920,479379481.9,591718326.1,544212681.1,865.7498655,3065.697239,1319.174365
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),69.03,45.33,73.12,66.74,3.89,Vaddeswaram,Andhra Pradesh,55.99,46,2025,3420,3420,450069256.7,478113488.6,385247941.6,1370.533451,4646.99836,1627.737324
IR-O-U-0570,Calcutta University,64.81,37.24,88.18,51.81,24.79,Kolkata,West Bengal,55.91,47,2025,469.5045289,401.1472379,123727813.8,484666763.6,372141991.7,838.0550969,2658.218922,1254.463181
IR-O-U-0458,Kalasalingam Academy of Research and Education,70.43,36.39,74.68,76.54,10.42,Krishnan Koil,Tamil Nadu,55.68,48,2025,1719,1719,419533877,417561205.3,540851849,723.8399697,3367.520089,1237.213512
IR-O-U-0379,Lovely Professional University,58.1,49.4,69.31,69.89,23.88,Phagwara,Punjab,55.49,49,2025,6095,6095,466939325.1,850377535.9,1235434358,709.2448076,3910.868263,1462.04874
IR-O-U-0253,Cochin University of Science and Technology,72.74,39.25,75.69,58.95,7.45,Cochin,Kerala,55.38,50,2025,1475.157337,1189.85523,316825712.7,517477312.1,638048847.8,899.9230007,3814.472433,1455.091975
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,71.76,36.5,74.04,71.78,8.46,Thanjavur,Tamil Nadu,55.32,51,2025,2220,2220,442161156,410442011.1,597792011,773.8038513,3383.661939,1398.017685
IR-O-U-0052,Gauhati University,73.43,26.49,89.46,64.21,9.78,Guwahati,Assam,55.27,52,2025,683.3219841,281.0614305,156975293.5,258894712.4,194274824.6,250.6390945,1131.820219,565.6780367
IR-O-U-0027,Osmania University,75.88,27.86,86.93,57.17,10.1,Hyderabad,Telangana,55.24,53,2025,455.7630614,577.3723656,149637910.4,462289622.8,309111137.4,385.6397051,1534.243358,799.2230164
IR-O-U-0237,"National Institute of Technology Karnataka, Surathkal",59.76,44.19,73.98,62.67,29.47,Surathkal,Karnataka,55.21,54,2025,2392.256954,1882.17817,501744470.8,754472074.6,682467701.7,943.3676356,2808.668064,2100.469731
IR-O-U-0305,Indian Institute of Science Education & Research Pune,69,44.43,60.39,64.23,23.65,Pune,Maharashtra,54.9,55,2025,1145.533333,1091.781208,471467049.1,585014609.3,1064222625,1014.535708,3250.700138,1519.090405
IR-O-U-0378,Indian Institute of Technology Ropar,65.95,42.3,70.37,63.66,18.48,Rupnagar,Punjab,54.76,56,2025,395,395,439331405.7,600668108,603991763.5,1116.092628,3436.577407,1499.403783
IR-O-U-0078,Panjab University,56.77,41.58,80.37,65.25,25.46,Chandigarh,Chandigarh,54.65,57,2025,698,698,313978463.2,873368698.8,1142172163,1227.729672,2685.321819,1568.462408
IR-O-U-0184,Indian Institute of Technology Mandi,69.11,41.59,65.15,69,13.78,Mandi,Himachal Pradesh,54.52,58,2025,308,308,443633352,683912494.1,943825244.3,1069.123519,3627.442163,1780.716331
IR-O-U-0196,University of Kashmir,74.05,34.74,79.88,50.9,6.07,Srinagar,Jammu and Kashmir,54.31,59,2025,144.8193729,773.7359687,237963869.1,460083110,344562107.2,1056.232464,2597.648296,1253.74569
IR-O-U-0236,"National Institute of Mental Health & Neuro Sciences, Bangalore",72.77,40.41,66.64,56.46,13.48,Bengaluru,Karnataka,54.28,60,2025,694.6720134,506.4213431,451309107.4,812420434.6,970147579.8,1156.377274,4089.19481,1780.672966
IR-O-U-0448,Bharathidasan University,61.36,40.81,83.97,51.54,12.28,Tiruchirappalli,Tamil Nadu,53.82,61,2025,660.3294322,1353.39074,208308035.5,580667790.6,546119281,1254.720652,3515.908145,1776.248365
IR-O-U-0098,Delhi Technological University,64.13,41.43,71.27,56.21,22,New Delhi,Delhi,53.74,62,2025,2529,2529,454417374.6,679870280.5,781512864.2,1231.502041,3456.234184,1544.421106
IR-O-U-0025,National Institute of Technology Warangal,58.72,43.85,72.82,55.83,23.19,Warangal,Telangana,53.23,63,2025,989,989,490329446.5,666957895.6,696067415.4,1115.200233,2991.459228,1534.355902
IR-O-U-0308,Institute of Chemical Technology,59.08,47.2,71.48,54.16,16.06,Mumbai,Maharashtra,53.22,64,2025,211,211,275105241.4,748375690.5,803716309.1,1155.936343,3054.663485,1293.12207
IR-O-U-0564,UPES,62.97,45.6,60.78,65.41,19.52,Dehradun,Uttarakhand,53.22,64,2025,1470,1470,478872724.3,574131520.5,1268991405,1014.317816,2987.968453,1442.33154
IR-O-U-0395,Indian Institute of Technology Jodhpur,70.37,39.2,63.41,67.38,8.8,Jodhpur,Rajasthan,53.17,66,2025,530,530,435319954,769816476.1,1079738164,589.6455908,2754.474039,1404.823772
IR-O-U-0572,Indian Institute of Science Education & Research Kolkata,67.56,40.58,68.46,52.39,16.61,Mohanpur,West Bengal,53.04,67,2025,248.6206103,424.9977944,240466411.7,695721331.4,950251265.8,1097.657856,3511.129111,1481.60275
IR-O-I-1357,University of Madras,69.12,35.08,70.84,52.79,21.76,Chennai,Tamil Nadu,52.89,68,2025,765.1095522,429.2164846,301993842.7,671463604.6,768422693.4,908.0054027,2623.664571,1201.841341
IR-O-U-0498,Babasheb Bhimrao Ambedkar University,69.26,23.93,80.92,80.25,5.35,Lucknow,Uttar Pradesh,52.71,69,2025,1547.345814,1447.469831,138697370.9,243854640.5,110758830.5,286.7462477,1506.374695,416.2209236
IR-O-U-0377,"Indian Institute of Science Education & Research, Mohali",62.9,34.68,72.82,71.14,17.42,Mohali,Punjab,52.68,70,2025,1194.553209,962.462763,379915163.2,582333286.8,740558377.1,803.6356495,3521.252701,1346.04862
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,74.43,27.91,65.77,62.66,25.46,Pune,Maharashtra,52.67,71,2025,482.4714908,448.4635581,252370702,692511682,1315406878,392.3490269,1069.925075,501.4855735
IR-O-U-0555,Graphic Era University,60.52,41.01,62.97,63.43,30.47,Dehradun,Uttarakhand,52.44,72,2025,1110,1110,420300301.8,934897964.8,1440947124,987.6585297,3828.241882,2091.937842
IR-O-U-0435,Alagappa University,64.62,33.07,73.27,55.96,27.2,Karaikudi,Tamil Nadu,52.27,73,2025,1236.582586,1147.595085,136027523,785708738.1,702464220.9,910.8930098,2917.082134,1302.17369
IR-O-U-0107,Jamia Hamdard,64.66,34.02,71.31,66.74,16.61,New Delhi,Delhi,52.2,74,2025,946.3902723,1059.569433,326184895.7,662809582.9,773404078.5,765.349112,3218.021259,1315.534598
IR-O-U-0272,Indian Institute of Science Education & Research Bhopal,68.49,33.71,70.1,67.04,6.07,Bhopal,Madhya Pradesh,51.99,75,2025,738.249092,856.9431107,312909816.7,587469287.6,733010981.6,1073.100115,3555.695854,1348.885459
IR-O-U-0447,Bharathiar University,57.6,40.69,76.94,52.76,17.96,Coimbatore,Tamil Nadu,51.96,76,2025,413.1521734,496.2615325,136115994.8,1055305583,1447232779,1273.012004,3941.418502,1479.504205
IR-O-U-0410,Malaviya National Institute of Technology,58.82,45.57,69.93,60.75,4.99,Jaipur,Rajasthan,51.88,77,2025,811,811,311806064.9,794561677.2,852992500,1439.710004,4448.309102,1511.04401
IR-O-U-0691,All India Institute of Medical Sciences Rishikesh,71.66,34.73,55.04,73.95,14.36,Rishikesh,Uttarakhand,51.77,78,2025,713.7812145,333.258503,360694951.1,526899090.2,989050863.3,682.0868182,2623.807191,1330.592091
IR-O-U-0262,"Mahatma Gandhi University, Kottayam",71.2,34.03,71.68,54.33,3.89,Kottayam,Kerala,51.73,79,2025,1680.753775,1611.019745,211099686.4,686244559.5,761702029.1,1229.216167,3413.840741,1195.963319
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,59.3,38.39,68.29,61.88,20.03,Bhubaneswar,Odisha,51.16,80,2025,355,355,352666899,553742122.4,1016167723,690.8203531,3273.964596,1337.815318
IR-O-U-0381,Punjab Agricultural University,72.79,37.6,60.95,50.75,6.42,Ludhiana,Punjab,51.03,81,2025,398.3562079,567.5594554,254710322.7,293405203,902488718.9,792.8071568,2869.756669,1181.164609
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,61.82,40.52,66.99,58.09,11.05,Kalavakkam,Tamil Nadu,51.01,82,2025,840,840,279174560.3,895069195.9,1276152032,1171.502894,4297.910984,1725.948805
IR-O-U-0523,King George`s Medical University,75.27,30.37,62.46,60.52,7.11,Lucknow,Uttar Pradesh,50.94,83,2025,725.7004315,401.142818,168218400.1,740741430.1,1249743095,732.2046223,1280.617982,1465.815225
IR-O-U-0295,Datta Meghe Institute of Higher Education and Research,68.47,38.55,61.69,64.26,0.41,Wardha,Maharashtra,50.92,84,2025,3791.549983,6682.881848,262237308.5,517366878.6,952981256.8,887.9541391,2909.761744,1386.923793
IR-O-U-0642,Shiv Nadar University,72.19,26.47,65.82,66.64,13.78,Gautam Buddha Nagar,Uttar Pradesh,50.8,85,2025,798.1187192,820.8079145,217450336.7,592111770.6,857375671.8,346.8028185,1876.704949,462.1359407
IR-O-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",59.65,37.73,69.12,58.36,12.59,Nagpur,Maharashtra,50.14,86,2025,1426.927995,1474.590432,261432099.4,392664951.7,852285792.5,752.7166585,3760.200229,1362.219868
IR-O-U-0195,University of Jammu,71.09,24.66,78.84,52.57,3.52,Jammu,Jammu and Kashmir,50.11,87,2025,1524.390291,1119.397072,142416968.2,484793178.8,94185471.19,552.8592325,1852.231334,718.8220193
IR-O-U-0485,Tamil Nadu Agricultural University,73.14,19.42,78.02,59.08,7.45,Coimbatore,Tamil Nadu,50.03,88,2025,841.0239494,1199.24968,168829283.2,505470696.5,175972164.6,241.9932303,1020.578418,750.7236326
IR-O-U-0014,International Institute of Information Technology Hyderabad,68.83,34.96,52.52,63.68,19,Hyderabad,Telangana,49.91,89,2025,210,210,384855703.6,457854599.1,1308981104,654.2662116,2651.442035,1358.4344
IR-O-U-0446,Bharath Institute of Higher Education & Research,71.35,21.13,70.62,71.43,8.46,Chennai,Tamil Nadu,49.85,90,2025,1010.444274,1475.487557,111376829.2,481810850.3,346839179.9,365.3090323,1445.873,385.8681325
IR-O-U-0323,Savitribai Phule Pune University,51.46,39.42,79.4,50.16,16.61,Pune,Maharashtra,49.83,91,2025,101.0633875,323.2185121,50236422.17,707056880.3,1045322239,1248.018231,3297.753177,1401.428955
IR-O-U-0318,Mumbai University,64.43,19.54,88.25,58.88,10.73,Mumbai,Maharashtra,49.8,92,2025,608.8025555,761.362762,78857284.39,479807229.6,181820943.9,277.18496,1088.770347,823.8876859
